campaign_id,campaign_name,platform,post_type,post_date,post_time,content_theme,target_audience,boosted_post,spend_usd,reach,impressions,engagements,clicks,conversions,conversion_value_usd,cpc_usd,ctr,engagement_rate,hashtag_count,emoji_count,word_count,sentiment_score,video_length_seconds
CMP1005,Holiday Campaign 2024,LinkedIn,Carousel,6/16/2024,19:00,Promotion,"Professionals (25-54, B2B)",TRUE,34.29,1952,3144,215,127,6,714.82,0.27,0.0404,0.1101,13,7,16,-0.44,0
CMP1005,Holiday Campaign 2024,LinkedIn,Reel,6/20/2024,14:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,41.03,6267,7858,562,252,39,3912.48,0.16,0.0321,0.0897,15,4,5,0.61,17
CMP1005,Summer Campaign 2024,Facebook,Video,6/27/2024,19:45,User Testimonial,"Professionals (25-54, B2B)",TRUE,10.22,3012,3521,315,158,18,1813.54,0.06,0.0449,0.1046,3,1,16,-0.38,83
CMP1005,Spring Campaign 2024,Facebook,Video,6/28/2024,23:45,Behind-the-Scenes,"Parents (30-45, Suburban)",FALSE,2.45,6360,8101,632,427,65,5327.92,0.01,0.0527,0.0994,0,2,46,0.76,50
CMP1005,Back to School Campaign 2024,Facebook,Carousel,6/6/2024,11:30,Behind-the-Scenes,"Parents (30-45, Suburban)",FALSE,4.49,5974,8133,137,62,7,346.79,0.07,0.0076,0.0229,12,1,31,0.69,0
CMP1005,Summer Campaign 2025,LinkedIn,Image,6/7/2024,14:00,Promotion,"Professionals (25-54, B2B)",FALSE,4.96,388,482,31,15,1,18.6,0.33,0.0311,0.0799,3,8,35,0.28,0
CMP1006,Fall Campaign 2025,TikTok,Carousel,7/16/2024,8:45,Lifestyle,"Gen X (35-50, Mixed)",TRUE,68.17,8282,10853,668,372,45,2427.96,0.18,0.0343,0.0807,10,2,45,0.65,0
CMP1006,Holiday Campaign 2025,TikTok,Story,7/12/2024,15:45,Promotion,"Parents (30-45, Suburban)",TRUE,13.62,2708,4182,240,121,12,1785.51,0.11,0.0289,0.0886,10,5,29,-0.5,35
CMP1006,Spring Campaign 2025,Instagram,Reel,7/23/2024,8:45,Product Launch,"Parents (30-45, Suburban)",FALSE,0.8,5372,7403,380,172,23,2639.58,0,0.0232,0.0707,8,9,33,0.97,93
CMP1006,Back to School Campaign 2024,X,Story,7/28/2024,6:30,User Testimonial,"Parents (30-45, Suburban)",TRUE,25.28,5038,7486,128,48,9,971.48,0.53,0.0064,0.0254,10,2,24,0.08,89
CMP1006,Spring Campaign 2025,Facebook,Story,7/20/2024,9:15,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,8.05,3169,3659,236,126,15,1543.37,0.06,0.0344,0.0745,14,6,14,0.3,87
CMP1006,Spring Campaign 2024,X,Carousel,7/24/2024,20:15,User Testimonial,"Professionals (25-54, B2B)",FALSE,0.23,4065,5341,427,129,18,1095.02,0,0.0242,0.105,4,8,47,0.02,0
CMP1006,Fall Campaign 2025,LinkedIn,Video,7/20/2024,22:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,41.25,4516,5270,137,72,7,292.53,0.57,0.0137,0.0303,3,0,16,-0.27,90
CMP1006,Summer Campaign 2025,Facebook,Reel,7/19/2024,7:00,Promotion,"Professionals (25-54, B2B)",FALSE,2.42,4825,7693,223,146,24,3327.76,0.02,0.019,0.0462,12,5,12,-1,107
CMP1006,Fall Campaign 2024,X,Carousel,7/17/2024,13:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,94.04,8294,11008,765,320,47,1094.55,0.29,0.0291,0.0922,13,4,12,1,0
CMP1006,Back to School Campaign 2025,Instagram,Story,7/27/2024,17:15,Promotion,"Gen Z (18-24, Urban)",FALSE,3.25,6388,9960,346,148,9,1109.93,0.02,0.0149,0.0542,5,1,15,0.04,12
CMP1006,Back to School Campaign 2025,LinkedIn,Video,7/26/2024,14:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,3.24,3782,4455,414,154,24,1516.53,0.02,0.0346,0.1095,12,7,17,-0.63,11
CMP1006,Spring Campaign 2024,LinkedIn,Image,7/17/2024,15:45,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,4.15,3918,5770,415,148,19,1551.74,0.03,0.0256,0.1059,11,7,22,-0.15,0
CMP1006,Fall Campaign 2024,X,Reel,7/21/2024,11:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,140.1,16277,22009,808,395,74,912.7,0.35,0.0179,0.0496,10,3,47,0.85,65
CMP1006,Spring Campaign 2024,Facebook,Story,7/12/2024,18:30,User Testimonial,"Gen X (35-50, Mixed)",TRUE,1.31,3873,5232,91,49,7,241.78,0.03,0.0094,0.0235,7,10,14,0.42,71
CMP1006,Summer Campaign 2024,TikTok,Reel,7/28/2024,11:15,Promotion,"Parents (30-45, Suburban)",FALSE,3.5,506,600,10,3,0,0,1.17,0.005,0.0198,15,9,8,0.42,120
CMP1006,Holiday Campaign 2024,TikTok,Video,7/19/2024,21:30,Lifestyle,"Parents (30-45, Suburban)",TRUE,120.6,9373,14110,643,310,55,3624.23,0.39,0.022,0.0686,12,5,14,-0.36,22
CMP1006,Fall Campaign 2025,Facebook,Carousel,7/4/2024,14:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,25.44,3305,5127,282,85,16,2073.69,0.3,0.0166,0.0853,13,2,10,-0.02,0
CMP1006,Summer Campaign 2024,Instagram,Reel,7/4/2024,10:15,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,25.7,1799,2687,105,69,13,1888.59,0.37,0.0257,0.0584,10,8,23,0.45,108
CMP1006,Spring Campaign 2025,LinkedIn,Image,7/2/2024,20:00,Lifestyle,"Gen Z (18-24, Urban)",FALSE,1.54,2010,2647,171,85,12,1720.81,0.02,0.0321,0.0851,12,10,49,0.17,0
CMP1006,Back to School Campaign 2025,TikTok,Video,7/27/2024,14:30,Product Launch,"Millennials (25-34, Suburban)",TRUE,76.72,7133,7990,555,257,30,3201.2,0.3,0.0322,0.0778,2,1,19,-0.21,90
CMP1006,Spring Campaign 2024,TikTok,Image,7/15/2024,19:15,User Testimonial,"Gen X (35-50, Mixed)",TRUE,21.43,4581,5323,270,93,14,1714.06,0.23,0.0175,0.0589,7,5,7,-0.46,0
CMP1006,Summer Campaign 2025,TikTok,Reel,7/22/2024,21:45,Promotion,"Gen Z (18-24, Urban)",FALSE,7.24,5361,7833,223,125,9,754.03,0.06,0.016,0.0416,15,2,35,0.67,43
CMP1006,Holiday Campaign 2025,TikTok,Image,7/25/2024,11:30,Product Launch,"Millennials (25-34, Suburban)",TRUE,157.91,12617,18976,387,239,37,686.74,0.66,0.0126,0.0307,2,2,34,0.48,0
CMP1006,Back to School Campaign 2025,Instagram,Reel,7/15/2024,15:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,65.3,6687,7694,278,90,11,1566.69,0.73,0.0117,0.0416,7,1,19,-0.04,6
CMP1006,Holiday Campaign 2025,LinkedIn,Carousel,7/18/2024,22:30,Behind-the-Scenes,"Parents (30-45, Suburban)",FALSE,8.36,4244,4721,396,250,20,1629.3,0.03,0.053,0.0933,13,9,44,0.07,0
CMP1006,Summer Campaign 2024,X,Reel,7/23/2024,11:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,1.17,5400,8224,273,176,14,1208.08,0.01,0.0214,0.0506,2,4,11,-0.52,16
CMP1006,Holiday Campaign 2025,Instagram,Image,7/6/2024,12:00,Promotion,"Millennials (25-34, Suburban)",FALSE,1.15,5723,8185,358,200,10,1137.05,0.01,0.0244,0.0626,2,4,17,-0.79,0
CMP1006,Holiday Campaign 2025,Facebook,Image,7/1/2024,16:00,Lifestyle,"Professionals (25-54, B2B)",FALSE,10.15,1179,1709,111,43,4,271.7,0.24,0.0252,0.0941,9,2,47,-0.28,0
CMP1006,Summer Campaign 2024,Instagram,Story,7/7/2024,22:15,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,15.2,1560,2566,155,75,6,310.33,0.2,0.0292,0.0994,4,0,13,0.12,18
CMP1006,Holiday Campaign 2025,LinkedIn,Carousel,7/12/2024,6:00,Lifestyle,"Millennials (25-34, Suburban)",TRUE,16.07,7990,10226,562,309,59,5035.23,0.05,0.0302,0.0703,14,5,47,-0.82,0
CMP1006,Fall Campaign 2024,TikTok,Image,7/23/2024,16:00,Product Launch,"Professionals (25-54, B2B)",FALSE,2.64,3398,4221,135,65,12,1266.83,0.04,0.0154,0.0397,3,5,18,0.52,0
CMP1006,Back to School Campaign 2024,LinkedIn,Carousel,7/12/2024,10:15,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,7.67,4073,5031,109,68,10,355.87,0.11,0.0135,0.0268,14,1,42,0.03,0
CMP1006,Summer Campaign 2024,LinkedIn,Image,7/27/2024,6:00,Product Launch,"Millennials (25-34, Suburban)",TRUE,40.93,10239,11482,725,218,34,864.97,0.19,0.019,0.0708,0,10,30,0.64,0
CMP1006,Summer Campaign 2025,Instagram,Reel,7/26/2024,9:30,Product Launch,"Parents (30-45, Suburban)",TRUE,68.52,8946,14065,254,97,11,1317.71,0.71,0.0069,0.0284,2,0,41,-0.08,88
CMP1006,Back to School Campaign 2025,LinkedIn,Carousel,7/1/2024,17:15,Product Launch,"Gen X (35-50, Mixed)",TRUE,13.29,9081,10498,672,231,30,4083.51,0.06,0.022,0.074,3,2,8,-0.11,0
CMP1006,Summer Campaign 2025,X,Reel,7/9/2024,22:15,Promotion,"Parents (30-45, Suburban)",TRUE,92.98,7929,10419,641,323,19,967.9,0.29,0.031,0.0808,9,0,32,0.18,55
CMP1006,Holiday Campaign 2025,LinkedIn,Image,7/15/2024,12:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,54.91,3674,5379,295,160,31,1643.67,0.34,0.0297,0.0803,10,1,23,0.69,0
CMP1006,Back to School Campaign 2024,Instagram,Reel,7/25/2024,8:00,Product Launch,"Gen X (35-50, Mixed)",TRUE,17.1,6756,10355,439,206,19,1625.69,0.08,0.0199,0.065,1,10,43,0.02,112
CMP1006,Holiday Campaign 2025,TikTok,Carousel,7/14/2024,22:00,Promotion,"Gen X (35-50, Mixed)",TRUE,77.89,9251,12392,439,146,12,1622.89,0.53,0.0118,0.0475,0,5,28,0.12,0
CMP1006,Summer Campaign 2025,Instagram,Video,7/28/2024,20:15,Lifestyle,"Gen Z (18-24, Urban)",TRUE,28.91,6270,8006,408,153,15,236.27,0.19,0.0191,0.0651,11,10,43,-0.82,61
CMP1006,Fall Campaign 2024,TikTok,Reel,7/13/2024,11:15,Product Launch,"Parents (30-45, Suburban)",FALSE,13,7820,9244,659,329,24,1250.91,0.04,0.0356,0.0843,2,6,40,-0.07,29
CMP1006,Fall Campaign 2025,TikTok,Video,7/21/2024,22:15,Product Launch,"Millennials (25-34, Suburban)",FALSE,5.14,7769,9727,897,486,32,1625.13,0.01,0.05,0.1155,15,0,13,-0.33,40
CMP1006,Back to School Campaign 2025,LinkedIn,Story,7/15/2024,13:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",FALSE,9.33,1548,1941,163,51,5,112.67,0.18,0.0263,0.1053,2,9,22,0.09,56
CMP1006,Summer Campaign 2025,Instagram,Carousel,7/13/2024,21:15,Product Launch,"Parents (30-45, Suburban)",TRUE,57.44,11582,14523,326,119,20,1432.56,0.48,0.0082,0.0281,13,3,7,0.04,0
CMP1006,Fall Campaign 2025,LinkedIn,Video,7/26/2024,22:45,Product Launch,"Millennials (25-34, Suburban)",FALSE,9.71,6155,8565,549,291,43,5050.77,0.03,0.034,0.0892,2,9,48,0.67,75
CMP1006,Back to School Campaign 2025,X,Image,7/16/2024,12:30,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,37.26,1328,2122,114,57,7,975.01,0.65,0.0269,0.0858,9,6,30,0.38,0
CMP1006,Holiday Campaign 2024,X,Reel,7/19/2024,14:00,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,17.23,4831,6269,139,42,4,43.45,0.41,0.0067,0.0288,15,0,35,-0.17,93
CMP1006,Back to School Campaign 2024,TikTok,Video,7/17/2024,16:15,Promotion,"Gen Z (18-24, Urban)",TRUE,141.46,9534,13754,747,341,62,3884.94,0.41,0.0248,0.0784,8,6,5,0.61,96
CMP1006,Holiday Campaign 2024,LinkedIn,Carousel,7/17/2024,17:45,Product Launch,"Millennials (25-34, Suburban)",FALSE,0.3,5979,9824,523,157,13,912.2,0,0.016,0.0875,4,10,8,-0.28,0
CMP1006,Holiday Campaign 2024,X,Story,7/21/2024,19:30,Product Launch,"Parents (30-45, Suburban)",TRUE,19.51,8063,10163,926,369,23,2330.69,0.05,0.0363,0.1148,0,0,43,0.05,18
CMP1006,Fall Campaign 2024,Instagram,Reel,7/10/2024,13:45,Lifestyle,"Millennials (25-34, Suburban)",TRUE,74.55,8262,9659,168,80,10,1387.79,0.93,0.0083,0.0203,6,5,18,0.06,76
CMP1006,Back to School Campaign 2024,TikTok,Video,7/20/2024,11:00,Promotion,"Millennials (25-34, Suburban)",FALSE,3.45,3461,5098,262,91,15,758.05,0.04,0.0179,0.0757,7,10,33,-0.13,70
CMP1006,Spring Campaign 2024,Instagram,Reel,7/26/2024,19:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,10.05,3428,4294,244,146,21,2334.93,0.07,0.034,0.0712,11,4,44,0.07,6
CMP1006,Holiday Campaign 2024,LinkedIn,Video,7/3/2024,16:15,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,136.33,12380,15117,800,319,38,4180.19,0.43,0.0211,0.0646,8,1,46,0.35,71
CMP1006,Spring Campaign 2024,Instagram,Video,7/26/2024,21:45,Product Launch,"Professionals (25-54, B2B)",TRUE,145.99,10701,16721,630,321,63,1418.72,0.45,0.0192,0.0589,13,8,11,0.41,66
CMP1006,Fall Campaign 2024,Facebook,Video,7/28/2024,9:15,Promotion,"Parents (30-45, Suburban)",FALSE,23.48,3662,4520,129,79,4,414.26,0.3,0.0175,0.0352,1,1,37,-0.48,88
CMP1006,Spring Campaign 2025,Facebook,Image,7/1/2024,6:15,Lifestyle,"Professionals (25-54, B2B)",TRUE,20.79,1464,1787,126,58,10,242.83,0.36,0.0325,0.0861,0,1,7,0.09,0
CMP1006,Fall Campaign 2025,TikTok,Reel,7/16/2024,20:30,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,0.23,208,291,6,3,0,0,0.08,0.0103,0.0288,4,5,35,-0.1,75
CMP1006,Summer Campaign 2025,LinkedIn,Video,7/6/2024,13:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,3.16,1624,1858,123,79,12,1411.37,0.04,0.0425,0.0757,8,3,5,-0.04,48
CMP1006,Fall Campaign 2025,Facebook,Reel,7/28/2024,14:15,Lifestyle,"Gen Z (18-24, Urban)",TRUE,62.73,6549,9513,192,85,13,1249.05,0.74,0.0089,0.0293,14,4,44,0.36,69
CMP1006,Summer Campaign 2025,Instagram,Carousel,7/11/2024,9:00,User Testimonial,"Professionals (25-54, B2B)",TRUE,2.76,1262,1710,139,56,10,724.1,0.05,0.0327,0.1101,13,0,20,0.66,0
CMP1006,Fall Campaign 2025,Instagram,Carousel,7/16/2024,6:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,16.24,6111,9109,378,214,20,1520.96,0.08,0.0235,0.0619,13,3,25,-0.75,0
CMP1006,Spring Campaign 2024,Instagram,Reel,7/13/2024,7:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,7.11,5824,8571,441,169,9,194.2,0.04,0.0197,0.0757,1,1,6,0.76,64
CMP1006,Summer Campaign 2024,X,Video,7/22/2024,8:30,Product Launch,"Gen X (35-50, Mixed)",FALSE,2.4,1735,2715,189,110,13,387.28,0.02,0.0405,0.1089,4,4,16,0.27,25
CMP1006,Fall Campaign 2024,Facebook,Carousel,7/26/2024,19:30,Lifestyle,"Gen Z (18-24, Urban)",TRUE,17.42,1639,2622,70,32,5,159.24,0.54,0.0122,0.0427,2,10,6,-0.04,0
CMP1006,Back to School Campaign 2024,Facebook,Image,7/27/2024,14:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,72.21,8145,9858,380,140,26,2296.73,0.52,0.0142,0.0467,7,2,20,-0.05,0
CMP1006,Holiday Campaign 2025,Instagram,Video,7/6/2024,6:30,Promotion,"Gen Z (18-24, Urban)",FALSE,2.53,464,589,42,20,3,381.8,0.13,0.034,0.0905,12,10,40,-0.47,66
CMP1006,Holiday Campaign 2025,X,Image,7/11/2024,23:15,Product Launch,"Parents (30-45, Suburban)",FALSE,2.79,4194,5445,100,55,7,894.74,0.05,0.0101,0.0238,3,7,35,0.3,0
CMP1006,Back to School Campaign 2025,X,Carousel,7/22/2024,15:30,Lifestyle,"Gen X (35-50, Mixed)",TRUE,76.48,3759,5276,189,57,3,261.85,1.34,0.0108,0.0503,13,8,48,-0.12,0
CMP1006,Spring Campaign 2024,Facebook,Video,7/7/2024,20:15,Promotion,"Gen Z (18-24, Urban)",TRUE,13.98,4855,6831,316,115,11,1518.68,0.12,0.0168,0.0651,6,6,30,-0.14,42
CMP1006,Fall Campaign 2024,Instagram,Image,7/2/2024,9:45,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,47.16,6419,8401,152,79,8,805.5,0.6,0.0094,0.0237,14,0,11,-0.75,0
CMP1006,Holiday Campaign 2024,TikTok,Video,7/12/2024,18:00,Promotion,"Professionals (25-54, B2B)",TRUE,39.27,10531,11770,766,509,50,7477.23,0.08,0.0432,0.0727,10,0,49,0.54,114
CMP1006,Back to School Campaign 2025,Instagram,Story,7/26/2024,14:15,User Testimonial,"Millennials (25-34, Suburban)",TRUE,28.69,7944,11760,390,271,51,5372.62,0.11,0.023,0.0491,11,10,14,0.3,36
CMP1006,Summer Campaign 2024,TikTok,Story,7/5/2024,11:30,Promotion,"Parents (30-45, Suburban)",TRUE,39.55,6746,10211,793,410,63,2522.58,0.1,0.0402,0.1176,9,2,14,0.04,103
CMP1006,Summer Campaign 2024,X,Video,7/14/2024,9:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,17.63,3529,4244,222,141,18,1040.93,0.13,0.0332,0.0629,15,1,33,0.01,25
CMP1006,Back to School Campaign 2025,X,Carousel,7/16/2024,8:00,User Testimonial,"Professionals (25-54, B2B)",TRUE,129.02,10717,16193,761,475,76,1634.02,0.27,0.0293,0.071,7,8,17,-0.32,0
CMP1006,Summer Campaign 2024,Facebook,Story,7/23/2024,11:30,Promotion,"Gen Z (18-24, Urban)",TRUE,6.8,3437,5630,361,111,19,1593.63,0.06,0.0197,0.105,10,0,38,0.22,88
CMP1006,Holiday Campaign 2025,LinkedIn,Video,7/16/2024,19:00,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,9.03,7722,10657,808,429,46,4970.42,0.02,0.0403,0.1046,15,6,25,0.1,74
CMP1006,Back to School Campaign 2025,Instagram,Video,7/15/2024,21:45,User Testimonial,"Professionals (25-54, B2B)",FALSE,0.04,5209,7491,408,159,16,1283.82,0,0.0212,0.0783,8,3,19,-0.33,98
CMP1006,Fall Campaign 2024,Facebook,Reel,7/1/2024,16:15,Promotion,"Parents (30-45, Suburban)",TRUE,18.24,4027,5199,237,131,10,316.3,0.14,0.0252,0.0589,7,8,18,-0.2,74
CMP1006,Summer Campaign 2025,X,Reel,7/10/2024,7:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,197.13,11688,17792,758,484,73,8914.93,0.41,0.0272,0.0649,1,6,17,-0.53,37
CMP1006,Back to School Campaign 2024,LinkedIn,Carousel,7/17/2024,20:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,66.42,5580,8698,449,144,25,1545.06,0.46,0.0166,0.0805,8,5,39,0.07,0
CMP1006,Spring Campaign 2024,LinkedIn,Story,7/25/2024,16:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,0.38,4331,5826,326,109,5,146.23,0,0.0187,0.0753,10,4,25,0.94,25
CMP1006,Holiday Campaign 2024,Facebook,Reel,7/9/2024,11:45,Promotion,"Gen Z (18-24, Urban)",TRUE,15.87,6294,7163,396,191,11,262.73,0.08,0.0267,0.0629,3,2,40,0.58,71
CMP1006,Fall Campaign 2024,Instagram,Video,7/7/2024,10:00,Product Launch,"Parents (30-45, Suburban)",TRUE,16.02,1684,2406,51,24,3,402,0.67,0.01,0.0303,9,10,34,0.22,63
CMP1006,Holiday Campaign 2025,Facebook,Video,7/5/2024,18:30,User Testimonial,"Millennials (25-34, Suburban)",TRUE,15.91,6176,9914,342,222,35,3245.7,0.07,0.0224,0.0554,11,2,44,0.48,33
CMP1006,Back to School Campaign 2024,Facebook,Video,7/11/2024,19:45,Promotion,"Gen X (35-50, Mixed)",TRUE,93.69,7284,8473,327,220,11,1569.46,0.43,0.026,0.0449,11,9,36,0.12,61
CMP1006,Back to School Campaign 2025,Instagram,Reel,7/27/2024,17:00,Product Launch,"Professionals (25-54, B2B)",TRUE,4.68,5006,7034,222,131,9,1126.73,0.04,0.0186,0.0443,6,4,35,-0.22,74
CMP1006,Spring Campaign 2025,LinkedIn,Reel,7/10/2024,19:45,Product Launch,"Gen X (35-50, Mixed)",FALSE,0.09,2564,4204,166,87,6,513.66,0,0.0207,0.0647,10,6,27,0.71,96
CMP1006,Back to School Campaign 2024,Facebook,Carousel,7/17/2024,20:00,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,2.28,2533,4163,269,148,26,828.04,0.02,0.0356,0.1062,0,10,33,0.15,0
CMP1006,Spring Campaign 2025,Instagram,Reel,7/9/2024,22:45,Promotion,"Millennials (25-34, Suburban)",TRUE,14.95,3783,5702,353,238,34,2057.46,0.06,0.0417,0.0933,15,5,40,0.59,95
CMP1006,Summer Campaign 2025,LinkedIn,Carousel,7/19/2024,17:45,Promotion,"Gen X (35-50, Mixed)",TRUE,3.44,3807,5481,256,135,9,173.39,0.03,0.0246,0.0672,7,3,33,-0.21,0
CMP1006,Fall Campaign 2025,LinkedIn,Story,7/28/2024,19:15,Lifestyle,"Professionals (25-54, B2B)",TRUE,4.05,2036,2412,190,87,12,1388.39,0.05,0.0361,0.0933,11,9,37,0.73,23
CMP1006,Summer Campaign 2025,X,Story,7/14/2024,14:00,User Testimonial,"Gen Z (18-24, Urban)",TRUE,46.38,3277,4781,230,101,11,1413.57,0.46,0.0211,0.0702,11,6,29,0.29,46
CMP1006,Fall Campaign 2024,TikTok,Story,7/26/2024,7:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,81.43,8655,13871,1021,468,44,662.7,0.17,0.0337,0.118,1,6,43,0.81,69
CMP1007,Spring Campaign 2025,Facebook,Video,8/21/2024,9:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,48.28,4898,7547,203,109,10,1432.37,0.44,0.0144,0.0414,1,8,48,0.27,62
CMP1007,Fall Campaign 2025,X,Reel,8/15/2024,12:00,Promotion,"Gen Z (18-24, Urban)",FALSE,9.1,2055,2442,132,55,10,238.67,0.17,0.0225,0.0642,14,5,26,-0.33,98
CMP1007,Summer Campaign 2024,Instagram,Image,8/10/2024,6:15,Lifestyle,"Professionals (25-54, B2B)",TRUE,1.45,7296,9510,747,300,48,7019.96,0,0.0315,0.1024,11,7,26,-0.25,0
CMP1007,Holiday Campaign 2024,Instagram,Video,8/7/2024,19:00,Product Launch,"Professionals (25-54, B2B)",TRUE,19.59,5435,6409,487,153,15,162.45,0.13,0.0239,0.0896,7,2,5,0.52,69
CMP1007,Holiday Campaign 2025,X,Reel,8/10/2024,9:00,Product Launch,"Gen X (35-50, Mixed)",TRUE,16.49,1606,2584,181,64,5,117.61,0.26,0.0248,0.1127,13,3,48,0.45,51
CMP1007,Summer Campaign 2025,LinkedIn,Image,8/27/2024,8:00,User Testimonial,"Parents (30-45, Suburban)",TRUE,24.54,6502,7368,724,335,39,2094.73,0.07,0.0455,0.1114,1,3,19,-0.14,0
CMP1007,Back to School Campaign 2024,TikTok,Story,8/15/2024,21:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,13.38,4116,4790,380,150,7,181.39,0.09,0.0313,0.0923,6,7,7,0.26,20
CMP1007,Spring Campaign 2025,Facebook,Story,8/25/2024,13:15,Product Launch,"Millennials (25-34, Suburban)",FALSE,4.7,4061,6028,249,167,24,3480.01,0.03,0.0277,0.0613,2,2,50,0.39,103
CMP1007,Back to School Campaign 2025,X,Reel,8/5/2024,13:45,Product Launch,"Professionals (25-54, B2B)",TRUE,3.49,2986,4102,319,169,25,3381.93,0.02,0.0412,0.1068,6,6,5,-1,51
CMP1007,Fall Campaign 2025,X,Video,8/16/2024,6:30,Lifestyle,"Millennials (25-34, Suburban)",TRUE,23.95,2007,2967,103,65,8,1149.28,0.37,0.0219,0.0513,7,10,41,0.18,66
CMP1007,Fall Campaign 2024,Instagram,Story,8/11/2024,9:00,Lifestyle,"Parents (30-45, Suburban)",TRUE,181.84,12393,16114,1086,430,80,1994.81,0.42,0.0267,0.0876,14,10,25,-0.3,57
CMP1007,Holiday Campaign 2024,LinkedIn,Video,8/7/2024,21:30,User Testimonial,"Millennials (25-34, Suburban)",FALSE,7.59,1790,2351,57,23,2,238.38,0.33,0.0098,0.0318,7,0,11,0.27,104
CMP1007,Back to School Campaign 2024,LinkedIn,Story,8/27/2024,13:15,Lifestyle,"Millennials (25-34, Suburban)",FALSE,5.48,5053,6006,373,155,10,755.84,0.04,0.0258,0.0738,15,8,45,0.77,93
CMP1007,Summer Campaign 2025,Facebook,Story,8/11/2024,7:15,Product Launch,"Millennials (25-34, Suburban)",TRUE,80.55,8829,11859,463,292,19,2172.49,0.28,0.0246,0.0524,5,2,10,0.73,6
CMP1007,Fall Campaign 2025,LinkedIn,Carousel,8/11/2024,10:15,Product Launch,"Professionals (25-54, B2B)",FALSE,8.85,5591,7658,642,196,27,1709.33,0.05,0.0256,0.1148,5,8,30,-0.85,0
CMP1007,Holiday Campaign 2024,LinkedIn,Story,8/9/2024,10:45,User Testimonial,"Gen X (35-50, Mixed)",FALSE,0.29,4635,6867,359,234,24,2867.98,0,0.0341,0.0775,2,6,39,0.8,26
CMP1007,Holiday Campaign 2024,Facebook,Video,8/15/2024,18:00,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,3.58,4847,7818,207,64,6,877.88,0.06,0.0082,0.0427,2,8,35,-0.13,117
CMP1007,Holiday Campaign 2024,X,Story,8/11/2024,20:00,User Testimonial,"Millennials (25-34, Suburban)",FALSE,2.11,6333,8561,221,72,4,598.94,0.03,0.0084,0.0349,0,0,32,0.38,77
CMP1007,Back to School Campaign 2025,TikTok,Image,8/19/2024,6:15,Promotion,"Gen Z (18-24, Urban)",TRUE,2.74,2235,3500,160,63,12,1296.98,0.04,0.018,0.0716,14,2,26,0.21,0
CMP1007,Spring Campaign 2024,Instagram,Carousel,8/13/2024,12:45,User Testimonial,"Professionals (25-54, B2B)",TRUE,37.37,9379,11410,775,432,48,1376.24,0.09,0.0379,0.0826,3,9,24,0.1,0
CMP1007,Back to School Campaign 2024,Instagram,Carousel,8/4/2024,21:30,Lifestyle,"Gen X (35-50, Mixed)",FALSE,1.28,6676,8724,795,497,36,2340.2,0,0.057,0.1191,8,7,14,0.53,0
CMP1007,Holiday Campaign 2025,Facebook,Story,8/19/2024,19:30,User Testimonial,"Parents (30-45, Suburban)",TRUE,43.45,2081,2504,220,144,20,368.51,0.3,0.0575,0.1057,2,0,25,0.33,72
CMP1007,Spring Campaign 2025,X,Image,8/7/2024,9:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,73.15,3131,4137,112,55,9,120.52,1.33,0.0133,0.0358,8,4,50,0.73,0
